id,email,total,distance,subject,date,work_related,day,month,year,hour,date_only,year_month
8984,noreply@uber.com,10.91,2.55,[Família] Sua viagem de sábado à noite com a Uber,2023-03-04 20:57:50,False,4,3,2023,20,2023-03-04,2023-03
8999,noreply@uber.com,29.96,10.3,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-03-07 07:42:15,False,7,3,2023,7,2023-03-07,2023-03
9000,noreply@uber.com,34.96,10.3,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-03-07 07:49:10,False,7,3,2023,7,2023-03-07,2023-03
9001,noreply@uber.com,11.41,2.03,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-03-07 08:08:40,False,7,3,2023,8,2023-03-07,2023-03
9007,noreply@uber.com,22.95,9.5,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-03-07 17:05:49,False,7,3,2023,17,2023-03-07,2023-03
9021,noreply@uber.com,8.03,0.68,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2023-03-09 12:21:00,False,9,3,2023,12,2023-03-09,2023-03
9033,noreply@uber.com,7.95,1.6,Sua viagem de sexta-feira à tarde com a Uber,2023-03-10 18:07:51,True,10,3,2023,18,2023-03-10,2023-03
9034,noreply@uber.com,14.99,3.3,Sua viagem de sexta-feira à noite com a Uber,2023-03-10 20:19:26,True,10,3,2023,20,2023-03-10,2023-03
9053,noreply@uber.com,7.65,0.59,Sua viagem de terça-feira de manhã com a Uber,2023-03-14 09:42:23,True,14,3,2023,9,2023-03-14,2023-03
9114,noreply@uber.com,7.65,0.58,[Família] Sua viagem de sábado à noite com a Uber,2023-03-18 20:04:34,False,18,3,2023,20,2023-03-18,2023-03
9115,noreply@uber.com,7.99,1.07,[Família] Sua viagem de sábado à noite com a Uber,2023-03-18 23:19:26,False,18,3,2023,23,2023-03-18,2023-03
9188,noreply@uber.com,9.98,1.76,[Família] Sua viagem de terça-feira à tarde com a Uber,2023-03-28 15:29:17,False,28,3,2023,15,2023-03-28,2023-03
9189,noreply@uber.com,12.91,2.01,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-03-28 16:39:57,False,28,3,2023,16,2023-03-28,2023-03
9219,noreply@uber.com,20.05,6.98,[Família] Sua viagem de sábado demanhã com a Uber,2023-04-01 08:45:51,False,1,4,2023,8,2023-04-01,2023-04
9248,noreply@uber.com,7.65,0.68,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-04-04 14:19:58,False,4,4,2023,14,2023-04-04,2023-04
9313,noreply@uber.com,24.98,9.34,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-04-10 06:46:28,False,10,4,2023,6,2023-04-10,2023-04
9315,noreply@uber.com,14.97,2.22,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-04-10 07:26:44,False,10,4,2023,7,2023-04-10,2023-04
9327,noreply@uber.com,19.99,9.56,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2023-04-10 16:32:35,False,10,4,2023,16,2023-04-10,2023-04
9359,noreply@uber.com,7.65,0.99,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2023-04-13 14:22:42,False,13,4,2023,14,2023-04-13,2023-04
9360,noreply@uber.com,12.65,0.99,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2023-04-13 14:40:57,False,13,4,2023,14,2023-04-13,2023-04
9373,noreply@uber.com,19.95,7.11,[Família] Sua viagem de sábado demanhã com a Uber,2023-04-15 09:51:18,False,15,4,2023,9,2023-04-15,2023-04
9387,noreply@uber.com,19.96,10.18,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-04-17 11:35:44,False,17,4,2023,11,2023-04-17,2023-04
9428,noreply@uber.com,13.97,3.13,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2023-04-20 14:10:20,False,20,4,2023,14,2023-04-20,2023-04
9431,noreply@uber.com,12.13,2.7,[Família] Sua viagem de quinta-feira à tarde com a Uber,2023-04-20 17:00:29,False,20,4,2023,17,2023-04-20,2023-04
9445,noreply@uber.com,7.69,1.22,[Família] Sua viagem de domingo àtarde com a Uber,2023-04-23 13:30:28,False,23,4,2023,13,2023-04-23,2023-04
9447,noreply@uber.com,7.65,0.59,[Família] Sua viagem de domingo ànoite com a Uber,2023-04-23 17:57:37,False,23,4,2023,17,2023-04-23,2023-04
9494,noreply@uber.com,18.47,7.46,[Família] Sua viagem de quarta-feira à tarde com a Uber,2023-04-26 14:49:08,False,26,4,2023,14,2023-04-26,2023-04
9500,noreply@uber.com,19.73,8.36,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2023-04-26 16:43:39,False,26,4,2023,16,2023-04-26,2023-04
9526,noreply@uber.com,19.93,7.63,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2023-04-28 14:12:06,False,28,4,2023,14,2023-04-28,2023-04
9528,noreply@uber.com,19.99,8.36,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2023-04-28 14:56:32,False,28,4,2023,14,2023-04-28,2023-04
9533,noreply@uber.com,19.99,8.84,[Família] Sua viagem de sábado à tarde com a Uber,2023-04-29 12:47:25,False,29,4,2023,12,2023-04-29,2023-04
9535,noreply@uber.com,19.95,9.52,[Família] Sua viagem de sábado à tarde com a Uber,2023-04-29 17:13:09,False,29,4,2023,17,2023-04-29,2023-04
9562,noreply@uber.com,13.93,3.18,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-05-03 08:23:15,False,3,5,2023,8,2023-05-03,2023-05
9570,noreply@uber.com,16.05,2.61,[Família] Sua viagem de quarta-feira à tarde com a Uber,2023-05-03 13:44:21,False,3,5,2023,13,2023-05-03,2023-05
9576,noreply@uber.com,9.91,2.21,Sua viagem de quinta-feira de manhã com a Uber,2023-05-04 08:58:02,True,4,5,2023,8,2023-05-04,2023-05
9583,noreply@uber.com,12.92,3.11,Sua viagem de quinta-feira de manhã com a Uber,2023-05-04 10:19:34,True,4,5,2023,10,2023-05-04,2023-05
9608,noreply@uber.com,21.93,9.94,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-05-08 07:28:45,False,8,5,2023,7,2023-05-08,2023-05
9610,noreply@uber.com,9.56,1.71,[Família] Sua viagem de segunda-feira de manhã com a Uber,2023-05-08 08:57:28,False,8,5,2023,8,2023-05-08,2023-05
9615,noreply@uber.com,19.96,9.86,[Família] Sua viagem de segunda-feira à tarde com a Uber,2023-05-08 16:03:37,False,8,5,2023,16,2023-05-08,2023-05
9620,noreply@uber.com,13.94,2.7,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-05-09 08:54:16,False,9,5,2023,8,2023-05-09,2023-05
9622,noreply@uber.com,13.9,2.91,[Família] Sua viagem de terça-feira de manhã com a Uber,2023-05-09 09:31:07,False,9,5,2023,9,2023-05-09,2023-05
9646,noreply@uber.com,19.96,7.02,[Família] Sua viagem de sábado demanhã com a Uber,2023-05-13 07:42:34,False,13,5,2023,7,2023-05-13,2023-05
9664,noreply@uber.com,11.91,2.2,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-05-16 16:30:01,False,16,5,2023,16,2023-05-16,2023-05
9665,noreply@uber.com,14.95,3.15,[Família] Sua viagem deterça-feira à noite com a Uber,2023-05-16 17:36:32,False,16,5,2023,17,2023-05-16,2023-05
9667,noreply@uber.com,13.6,4.15,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-05-17 08:23:21,False,17,5,2023,8,2023-05-17,2023-05
9670,noreply@uber.com,14.95,3.19,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-05-17 12:09:43,False,17,5,2023,12,2023-05-17,2023-05
9673,noreply@uber.com,21.47,2.73,[Família] Sua viagem de quarta-feiraà noite com a Uber,2023-05-17 18:30:32,False,17,5,2023,18,2023-05-17,2023-05
9677,noreply@uber.com,12.98,2.77,[Família] Sua viagem de quinta-feira demanhã com a Uber,2023-05-18 08:18:52,False,18,5,2023,8,2023-05-18,2023-05
9701,noreply@uber.com,7.65,0.87,[Família] Sua viagem de sábado à tarde com a Uber,2023-05-20 12:27:36,False,20,5,2023,12,2023-05-20,2023-05
9733,noreply@uber.com,13.99,3.4,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-05-26 07:47:30,False,26,5,2023,7,2023-05-26,2023-05
9741,noreply@uber.com,14.98,3.02,[Família] Sua viagem de sexta-feira à tarde com a Uber,2023-05-26 14:22:21,False,26,5,2023,14,2023-05-26,2023-05
9744,noreply@uber.com,19.92,7.15,[Família] Sua viagem de sábado de manhã com a Uber,2023-05-27 08:54:44,False,27,5,2023,8,2023-05-27,2023-05
9745,noreply@uber.com,19.95,8.04,[Família] Sua viagem de sábado de manhã com a Uber,2023-05-27 12:04:34,False,27,5,2023,12,2023-05-27,2023-05
9746,noreply@uber.com,7.65,0.87,[Família] Sua viagem de sábado à tarde com a Uber,2023-05-27 13:28:20,False,27,5,2023,13,2023-05-27,2023-05
9748,noreply@uber.com,8.91,2.36,[Família] Sua viagem de sábado à noite com a Uber,2023-05-27 18:37:02,False,27,5,2023,18,2023-05-27,2023-05
9749,noreply@uber.com,12.98,3.49,[Família] Sua viagem de sábado à noite com a Uber,2023-05-27 19:46:32,False,27,5,2023,19,2023-05-27,2023-05
9750,noreply@uber.com,12.59,2.53,Sua viagem de sábado à noite com a Uber,2023-05-27 22:15:54,True,27,5,2023,22,2023-05-27,2023-05
9753,noreply@uber.com,11.96,4.04,Sua viagem de domingo de manhã com a Uber,2023-05-28 10:02:27,True,28,5,2023,10,2023-05-28,2023-05
9756,noreply@uber.com,12.87,4.49,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-05-29 07:45:56,False,29,5,2023,7,2023-05-29,2023-05
9758,noreply@uber.com,14.91,3.05,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2023-05-29 14:32:15,False,29,5,2023,14,2023-05-29,2023-05
9762,noreply@uber.com,13.91,3.86,[Família] Sua viagem de terça-feira de manhã com a Uber,2023-05-30 07:50:29,False,30,5,2023,7,2023-05-30,2023-05
9772,noreply@uber.com,15.59,3.56,[Família] Sua viagem de terça-feira à tarde com a Uber,2023-05-30 14:33:02,False,30,5,2023,14,2023-05-30,2023-05
9776,noreply@uber.com,10.96,2.15,[Família] Sua viagem de terça-feira à tarde com a Uber,2023-05-30 15:58:33,False,30,5,2023,15,2023-05-30,2023-05
9778,noreply@uber.com,13.94,3.23,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-05-30 17:05:54,False,30,5,2023,17,2023-05-30,2023-05
9781,noreply@uber.com,15.06,4.49,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-05-31 07:49:14,False,31,5,2023,7,2023-05-31,2023-05
9783,noreply@uber.com,14.95,3.02,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2023-05-31 14:22:02,False,31,5,2023,14,2023-05-31,2023-05
9788,noreply@uber.com,14.95,3.79,[Família] Sua viagem de quinta-feira de manhã com a Uber,2023-06-01 07:54:43,False,1,6,2023,7,2023-06-01,2023-06
9795,noreply@uber.com,14.92,3.53,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2023-06-01 14:35:04,False,1,6,2023,14,2023-06-01,2023-06
9801,noreply@uber.com,13.98,3.04,[Família] Sua viagem de sexta-feira demanhã com a Uber,2023-06-02 07:40:37,False,2,6,2023,7,2023-06-02,2023-06
9819,noreply@uber.com,9.99,2.22,Sua viagem de terça-feira de manhã com a Uber,2023-06-06 08:43:32,True,6,6,2023,8,2023-06-06,2023-06
9821,noreply@uber.com,11.98,3.09,Sua viagem de terça-feira de manhã com a Uber,2023-06-06 09:40:34,True,6,6,2023,9,2023-06-06,2023-06
9825,noreply@uber.com,24.99,9.38,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-06-07 07:09:43,False,7,6,2023,7,2023-06-07,2023-06
9827,noreply@uber.com,14.93,1.99,[Família] Sua viagem de quarta-feira de manhã com a Uber,2023-06-07 07:49:13,False,7,6,2023,7,2023-06-07,2023-06
9833,noreply@uber.com,19.91,9.5,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2023-06-07 17:15:43,False,7,6,2023,17,2023-06-07,2023-06
9841,noreply@uber.com,6.9,0.68,[Família] Sua viagem de sexta-feira à tarde com a Uber,2023-06-09 13:54:10,False,9,6,2023,13,2023-06-09,2023-06
9868,noreply@uber.com,12.94,2.16,[Família] Sua viagem de terça-feira à tarde com a Uber,2023-06-13 16:56:37,False,13,6,2023,16,2023-06-13,2023-06
9869,noreply@uber.com,10.97,2.63,[Família] Sua viagem deterça-feira à noite com a Uber,2023-06-13 19:28:14,False,13,6,2023,19,2023-06-13,2023-06
9975,noreply@uber.com,14.9,5.08,Sua viagem de terça-feira de manhã com a Uber,2023-06-27 08:24:55,True,27,6,2023,8,2023-06-27,2023-06
9976,noreply@uber.com,14.92,4.01,Sua viagem de terça-feira de manhã com a Uber,2023-06-27 09:04:07,True,27,6,2023,9,2023-06-27,2023-06
9992,noreply@uber.com,12.95,2.74,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-06-28 11:50:23,False,28,6,2023,11,2023-06-28,2023-06
10024,noreply@uber.com,11.98,2.71,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-06-30 11:42:09,False,30,6,2023,11,2023-06-30,2023-06
10049,noreply@uber.com,7.65,1.0,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-07-04 08:19:16,False,4,7,2023,8,2023-07-04,2023-07
10051,noreply@uber.com,12.92,2.82,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-07-04 11:37:15,False,4,7,2023,11,2023-07-04,2023-07
10057,noreply@uber.com,7.65,1.61,Sua viagem de terça-feira à tarde com a Uber,2023-07-04 15:12:16,True,4,7,2023,15,2023-07-04,2023-07
10058,noreply@uber.com,11.97,3.32,Sua viagem de terça-feira à tarde com a Uber,2023-07-04 16:17:32,True,4,7,2023,16,2023-07-04,2023-07
10066,noreply@uber.com,7.65,0.67,[Família] Sua viagem de quarta-feira à tarde com a Uber,2023-07-05 14:11:36,False,5,7,2023,14,2023-07-05,2023-07
10082,noreply@uber.com,7.9,0.67,[Família] Sua viagem de quinta-feira à tarde com a Uber,2023-07-06 13:37:24,False,6,7,2023,13,2023-07-06,2023-07
10086,noreply@uber.com,25.17,9.95,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-07-07 07:35:06,False,7,7,2023,7,2023-07-07,2023-07
10088,noreply@uber.com,10.98,1.98,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-07-07 07:59:08,False,7,7,2023,7,2023-07-07,2023-07
10092,noreply@uber.com,7.98,0.66,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2023-07-07 13:30:22,False,7,7,2023,13,2023-07-07,2023-07
10097,noreply@uber.com,19.92,9.64,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2023-07-07 16:56:52,False,7,7,2023,16,2023-07-07,2023-07
10124,noreply@uber.com,7.98,1.59,Sua viagem de terça-feira à tarde com a Uber,2023-07-11 15:07:45,True,11,7,2023,15,2023-07-11,2023-07
10125,noreply@uber.com,11.9,3.07,Sua viagem de terça-feira à tarde com a Uber,2023-07-11 16:19:10,True,11,7,2023,16,2023-07-11,2023-07
10145,noreply@uber.com,7.97,0.68,[Família] Sua viagem de quinta-feira à tarde com a Uber,2023-07-13 14:07:07,False,13,7,2023,14,2023-07-13,2023-07
10149,noreply@uber.com,12.92,4.01,[Família] Sua viagem de quinta-feira à noite com a Uber,2023-07-13 17:46:56,False,13,7,2023,17,2023-07-13,2023-07
10150,noreply@uber.com,25.13,10.36,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-07-14 06:39:02,False,14,7,2023,6,2023-07-14,2023-07
10182,noreply@uber.com,10.95,3.13,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-07-18 16:52:19,False,18,7,2023,16,2023-07-18,2023-07
10307,noreply@uber.com,6.94,0.62,[Família] Sua viagem de terça-feira de manhã com a Uber,2023-08-01 08:49:05,False,1,8,2023,8,2023-08-01,2023-08
10309,noreply@uber.com,7.94,1.02,[Família] Sua viagem de terça-feira de manhã com a Uber,2023-08-01 09:44:31,False,1,8,2023,9,2023-08-01,2023-08
10318,noreply@uber.com,9.94,2.2,[Família] Sua viagem de terça-feira à tarde com a Uber,2023-08-01 16:37:28,False,1,8,2023,16,2023-08-01,2023-08
10320,noreply@uber.com,10.96,2.62,[Família] Sua viagem de terça-feira à noite com a Uber,2023-08-01 19:02:56,False,1,8,2023,19,2023-08-01,2023-08
10384,noreply@uber.com,10.92,2.05,[Família] Sua viagem de segunda-feira de manhã com a Uber,2023-08-07 07:56:49,False,7,8,2023,7,2023-08-07,2023-08
10387,noreply@uber.com,19.94,9.6,[Família] Sua viagem de segunda-feira à tarde com a Uber,2023-08-07 14:37:12,False,7,8,2023,14,2023-08-07,2023-08
10394,noreply@uber.com,6.94,0.61,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-08-08 09:05:30,False,8,8,2023,9,2023-08-08,2023-08
10397,noreply@uber.com,6.98,1.26,[Família] Sua viagem de terça-feira demanhã com a Uber,2023-08-08 09:41:08,False,8,8,2023,9,2023-08-08,2023-08
10402,noreply@uber.com,7.96,1.61,Sua viagem de terça-feira à tarde com a Uber,2023-08-08 15:15:35,True,8,8,2023,15,2023-08-08,2023-08
10403,noreply@uber.com,11.91,3.21,Sua viagem de terça-feira à tarde com a Uber,2023-08-08 16:07:39,True,8,8,2023,16,2023-08-08,2023-08
10412,noreply@uber.com,7.9,1.58,Sua viagem de quarta-feira à tarde com a Uber,2023-08-09 15:23:36,True,9,8,2023,15,2023-08-09,2023-08
10419,noreply@uber.com,13.92,4.54,Sua viagem de quinta-feira de manhã com a Uber,2023-08-10 10:14:59,True,10,8,2023,10,2023-08-10,2023-08
10428,noreply@uber.com,6.95,1.0,Sua viagem de sexta-feira à tarde com a Uber,2023-08-11 12:52:27,True,11,8,2023,12,2023-08-11,2023-08
10434,noreply@uber.com,7.92,1.61,Sua viagem de sexta-feira à tarde com a Uber,2023-08-11 15:05:22,True,11,8,2023,15,2023-08-11,2023-08
10435,noreply@uber.com,12.95,3.72,Sua viagem de sexta-feira à tarde com a Uber,2023-08-11 15:41:50,True,11,8,2023,15,2023-08-11,2023-08
10449,noreply@uber.com,13.9,3.58,[Família] Sua viagem de sábado à noite com a Uber,2023-08-12 20:00:30,False,12,8,2023,20,2023-08-12,2023-08
10450,noreply@uber.com,11.92,2.54,[Família] Sua viagem de sábado à noite com a Uber,2023-08-12 21:25:40,False,12,8,2023,21,2023-08-12,2023-08
10453,noreply@uber.com,7.96,0.85,Sua viagem de domingo à tarde com a Uber,2023-08-13 13:03:22,True,13,8,2023,13,2023-08-13,2023-08
10456,noreply@uber.com,8.99,2.24,Sua viagem de domingo à tarde com a Uber,2023-08-13 16:23:48,True,13,8,2023,16,2023-08-13,2023-08
10457,noreply@uber.com,11.92,2.54,Sua viagem de domingo à noite com a Uber,2023-08-13 18:43:35,True,13,8,2023,18,2023-08-13,2023-08
10487,noreply@uber.com,6.93,0.6,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-08-16 08:54:59,False,16,8,2023,8,2023-08-16,2023-08
10488,noreply@uber.com,6.9,1.31,[Família] Sua viagem de quarta-feira de manhã com a Uber,2023-08-16 09:19:08,False,16,8,2023,9,2023-08-16,2023-08
10541,noreply@uber.com,6.92,0.88,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-08-25 10:36:08,False,25,8,2023,10,2023-08-25,2023-08
10542,noreply@uber.com,6.91,0.76,[Família] Sua viagem de sexta-feira demanhã com a Uber,2023-08-25 11:12:27,False,25,8,2023,11,2023-08-25,2023-08
10547,noreply@uber.com,24.99,9.57,[Família] Sua viagem de sexta-feira à noite com a Uber,2023-08-25 21:03:37,False,25,8,2023,21,2023-08-25,2023-08
10554,noreply@uber.com,24.92,9.66,[Família] Sua viagem de sábado à noite com a Uber,2023-08-26 18:54:43,False,26,8,2023,18,2023-08-26,2023-08
10623,noreply@uber.com,9.94,2.54,[Família] Sua viagem de sábado à noite com a Uber,2023-09-02 21:41:11,False,2,9,2023,21,2023-09-02,2023-09
10624,noreply@uber.com,14.94,2.54,[Família] Sua viagem de sábado à noite com a Uber,2023-09-02 21:41:40,False,2,9,2023,21,2023-09-02,2023-09
10697,noreply@uber.com,7.98,0.87,[Família] Sua viagem de sábado à tarde com a Uber,2023-09-09 13:25:58,False,9,9,2023,13,2023-09-09,2023-09
10707,noreply@uber.com,24.93,10.02,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-09-11 08:02:36,False,11,9,2023,8,2023-09-11,2023-09
10708,noreply@uber.com,9.48,2.06,[Família] Sua viagem de segunda-feira de manhã com a Uber,2023-09-11 08:26:53,False,11,9,2023,8,2023-09-11,2023-09
10716,noreply@uber.com,25.53,9.5,[Família] Sua viagem de segunda-feiraà noite com a Uber,2023-09-11 17:46:18,False,11,9,2023,17,2023-09-11,2023-09
10732,noreply@uber.com,7.44,1.58,Sua viagem de terça-feira à tarde com a Uber,2023-09-12 15:19:39,True,12,9,2023,15,2023-09-12,2023-09
10733,noreply@uber.com,11.97,3.21,Sua viagem de terça-feira à tarde com a Uber,2023-09-12 16:42:00,True,12,9,2023,16,2023-09-12,2023-09
10756,noreply@uber.com,7.21,1.42,[Família] Sua viagem de quinta-feira demanhã com a Uber,2023-09-14 10:11:15,False,14,9,2023,10,2023-09-14,2023-09
10789,noreply@uber.com,6.9,1.41,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-09-18 11:09:34,False,18,9,2023,11,2023-09-18,2023-09
10803,noreply@uber.com,15.41,3.14,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-09-20 11:16:51,False,20,9,2023,11,2023-09-20,2023-09
10931,noreply@uber.com,19.95,8.66,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-10-06 07:55:27,False,6,10,2023,7,2023-10-06,2023-10
10932,noreply@uber.com,7.98,1.99,[Família] Sua viagem de sexta-feira demanhã com a Uber,2023-10-06 08:34:03,False,6,10,2023,8,2023-10-06,2023-10
10938,noreply@uber.com,19.93,9.46,[Família] Sua viagem de sexta-feiraà noite com a Uber,2023-10-06 18:29:33,False,6,10,2023,18,2023-10-06,2023-10
10993,noreply@uber.com,8.03,1.11,[Família] Sua viagem de sábado à noite com a Uber,2023-10-14 20:09:49,False,14,10,2023,20,2023-10-14,2023-10
10995,noreply@uber.com,8.9,1.95,[Família] Sua viagem de sábado à noite com a Uber,2023-10-14 21:51:44,False,14,10,2023,21,2023-10-14,2023-10
11016,noreply@uber.com,7.93,1.59,Sua viagem de terça-feira à tarde com a Uber,2023-10-17 15:29:48,True,17,10,2023,15,2023-10-17,2023-10
11017,noreply@uber.com,12.98,3.74,Sua viagem de terça-feira à tarde com a Uber,2023-10-17 16:33:17,True,17,10,2023,16,2023-10-17,2023-10
11019,noreply@uber.com,6.96,1.4,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-10-18 09:29:40,False,18,10,2023,9,2023-10-18,2023-10
11024,noreply@uber.com,7.91,1.53,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2023-10-18 13:26:00,False,18,10,2023,13,2023-10-18,2023-10
11049,noreply@uber.com,6.91,0.62,Sua viagem de segunda-feira de manhã com a Uber,2023-10-23 11:13:49,True,23,10,2023,11,2023-10-23,2023-10
11065,noreply@uber.com,6.92,1.02,[Família] Sua viagem de terça-feira de manhã com a Uber,2023-10-24 11:09:19,False,24,10,2023,11,2023-10-24,2023-10
11066,noreply@uber.com,19.96,7.78,[Família] Sua viagem de terça-feira à tarde com a Uber,2023-10-24 12:35:16,False,24,10,2023,12,2023-10-24,2023-10
11071,noreply@uber.com,21.91,9.09,[Família] Sua viagem de terça-feira à noite com a Uber,2023-10-24 18:13:59,False,24,10,2023,18,2023-10-24,2023-10
11129,noreply@uber.com,10.42,2.24,Sua viagem de domingo à tarde com a Uber,2023-10-29 12:40:16,True,29,10,2023,12,2023-10-29,2023-10
11141,noreply@uber.com,9.97,2.19,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2023-10-30 15:55:45,False,30,10,2023,15,2023-10-30,2023-10
11261,noreply@uber.com,9.18,2.48,[Família] Sua viagem de quarta-feira de manhã com a Uber,2023-11-08 09:46:46,False,8,11,2023,9,2023-11-08,2023-11
11266,noreply@uber.com,24.96,9.7,[Família] Sua viagem de quarta-feiraà noite com a Uber,2023-11-08 18:41:36,False,8,11,2023,18,2023-11-08,2023-11
11288,noreply@uber.com,9.05,1.97,[Família] Sua viagem de sexta-feira demanhã com a Uber,2023-11-10 10:40:31,False,10,11,2023,10,2023-11-10,2023-11
11289,noreply@uber.com,7.95,1.66,[Família] Sua viagem de sexta-feira de manhã com a Uber,2023-11-10 11:37:03,False,10,11,2023,11,2023-11-10,2023-11
11293,noreply@uber.com,7.96,1.63,[Família] Sua viagem de sexta-feira à tarde com a Uber,2023-11-10 14:38:46,False,10,11,2023,14,2023-11-10,2023-11
11340,noreply@uber.com,7.94,1.61,Sua viagem de terça-feira à tarde com a Uber,2023-11-14 15:27:04,True,14,11,2023,15,2023-11-14,2023-11
11342,noreply@uber.com,12.98,3.22,Sua viagem de terça-feira à tarde com a Uber,2023-11-14 16:33:35,True,14,11,2023,16,2023-11-14,2023-11
11390,noreply@uber.com,7.98,1.83,Sua viagem de sábado de manhã com a Uber,2023-11-18 09:01:12,True,18,11,2023,9,2023-11-18,2023-11
11392,noreply@uber.com,6.99,1.24,Sua viagem de sábado à tarde com a Uber,2023-11-18 12:11:48,True,18,11,2023,12,2023-11-18,2023-11
11393,noreply@uber.com,6.95,1.81,Sua viagem de sábado à tarde com a Uber,2023-11-18 14:19:21,True,18,11,2023,14,2023-11-18,2023-11
11395,noreply@uber.com,7.99,1.23,Sua viagem de sábado à noite com a Uber,2023-11-18 18:16:49,True,18,11,2023,18,2023-11-18,2023-11
11405,noreply@uber.com,7.99,1.7,[Família] Sua viagem de segunda-feira demanhã com a Uber,2023-11-20 10:04:13,False,20,11,2023,10,2023-11-20,2023-11
11406,noreply@uber.com,6.18,1.43,[Família] Sua viagem de segunda-feira de manhã com a Uber,2023-11-20 10:20:45,False,20,11,2023,10,2023-11-20,2023-11
11463,noreply@uber.com,6.93,0.86,[Família] Sua viagem de domingo àtarde com a Uber,2023-11-26 12:08:36,False,26,11,2023,12,2023-11-26,2023-11
11538,noreply@uber.com,11.97,3.1,Sua viagem de quarta-feira de manhã com a Uber,2023-12-06 09:02:56,True,6,12,2023,9,2023-12-06,2023-12
11541,noreply@uber.com,9.91,1.95,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-12-06 10:56:05,False,6,12,2023,10,2023-12-06,2023-12
11557,noreply@uber.com,21.13,9.94,[Família] Sua viagem de quinta-feira demanhã com a Uber,2023-12-07 07:56:37,False,7,12,2023,7,2023-12-07,2023-12
11559,noreply@uber.com,10.93,2.16,[Família] Sua viagem de quinta-feira demanhã com a Uber,2023-12-07 08:26:45,False,7,12,2023,8,2023-12-07,2023-12
11568,noreply@uber.com,24.99,9.63,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2023-12-07 15:55:20,False,7,12,2023,15,2023-12-07,2023-12
11570,noreply@uber.com,9.97,1.43,[Família] Sua viagem de quinta-feira à tarde com a Uber,2023-12-07 16:32:31,False,7,12,2023,16,2023-12-07,2023-12
11582,noreply@uber.com,10.48,1.95,Sua viagem de domingo de manhã com a Uber,2023-12-10 02:06:26,True,10,12,2023,2,2023-12-10,2023-12
11583,noreply@uber.com,16.9,1.08,Sua viagem de domingo de manhã com a Uber,2023-12-10 04:34:11,True,10,12,2023,4,2023-12-10,2023-12
11597,noreply@uber.com,11.97,3.3,[Família] Sua viagem de segunda-feira de manhã com a Uber,2023-12-11 11:21:29,False,11,12,2023,11,2023-12-11,2023-12
